2010-03-31,3.25351187828634
2010-06-30,3.54960840061689
2010-09-30,3.98009309558295
2010-12-31,4.59267130945779
2011-03-31,5.86841680198907
2011-06-30,2.33209380136699
2011-09-30,1.59556290956463
2011-12-31,-2.19126015324841
2012-03-31,-0.414165416485162
2012-06-30,0.87152359903369
2012-09-30,-0.161077609601264
2012-12-31,0.975834774144993
2013-03-31,2.03194341855108
2013-06-30,1.97872632368017
2013-09-30,1.69379027191019
2013-12-31,2.05574903711172
2014-03-31,1.83428305525828
2014-06-30,1.56260250268165
2014-09-30,2.75394857819648
2014-12-31,1.5398634792861
2015-03-31,1.87524336004433
2015-06-30,1.95723750460872
2015-09-30,1.0451048790201
2015-12-31,1.87639089661472
2016-03-31,2.82618397931114
2016-06-30,1.61213413240097
2016-09-30,0.0793490812405013
2016-12-31,0.636233500429766
2017-03-31,1.52772615153236
2017-06-30,2.55874607127242
2017-09-30,2.83937776551231
2017-12-31,2.52123405696724
2018-03-31,3.47226985820532
2018-06-30,2.29769235709103
